origincityLabel	origincountry	originlat	originlong	originpopulation	sistercityLabel	destinationlat	destinationlong	destinationpopulation	destination_countryLabel	dist	eu
Ronse	Belgium	50.75	3.6		Sandwich	51.274722222222	1.3388888888889		United Kingdom	169	EU
Verviers	Belgium	50.583333333333	5.85	55463	Roubaix	50.69	3.1816666666667	95866	France	189	EU
Middelkerke	Belgium	51.1847	2.8192		Clevedon	51.438	-2.854		United Kingdom	395	EU
Izegem	Belgium	50.9172	3.215		Hilders	50.566666666667	10	4600	Germany	479	EU
Sint-Niklaas	Belgium	51.164444444444	4.1391666666667		Abingdon	51.666944444444	-1.2827777777778		United Kingdom	380	EU
Waterloo	Belgium	50.716666666667	4.3833333333333		Korntal-Münchingen	48.830555555556	9.1213888888889	18701	Germany	400	EU
Zwevegem	Belgium	50.8	3.3333333333333		Lorsch	49.653888888889	8.5675	13400	Germany	393	EU
Malmedy	Belgium	50.416666666667	6.0166666666667	12345	Beaune	47.024166666667	4.8388888888889	21838	France	387	EU
Leignon	Belgium	50.2694	5.1106		Meursault	46.978055555556	4.7705555555556	1490	France	367	EU
Houffalize	Belgium	50.13202	5.78936		Bad Kötzting	49.176944444444	12.855	6805	Germany	519	EU
Diksmuide	Belgium	51.033333333333	2.8666666666667		Rottach-Egern	47.689722222222	11.770555555556	5619	Germany	744	EU
Hamoir	Belgium	50.433333333333	5.5333333333333		Großostheim	49.916666666667	9.0833333333333	13514	Germany	259	EU
Mouscron	Belgium	50.7444	3.2156		Barry	51.4064	-3.2667		United Kingdom	459	EU
Arlon	Belgium	49.683611111111	5.8166666666667		Market Drayton	52.9044	-2.4848		United Kingdom	679	EU
Charleroi	Belgium	50.416666666667	4.4441666666667	201761	Schramberg	48.226944444444	8.3841666666667	20985	Germany	375	EU
Eeklo	Belgium	51.1858	3.5639		Braunfels	50.5175	8.3888888888889	11510	Germany	347	EU
Mons	Belgium	50.454722222222	3.9519444444444	95047	Sefton	53.445	-2.998	273700	United Kingdom	580	EU
Halen	Belgium	50.948055555556	5.1144444444444		Pasewalk	53.5	14	10442	Germany	668	EU
Montignies-sur-Sambre	Belgium	50.383333333333	4.4666666666667		Waldkirch	48.093888888889	7.9608333333333	21260	Germany	359	EU
Malle	Belgium	51.2989	4.7114		Heusenstamm	50.059583333333	8.8068055555556	18752	Germany	320	EU
Oudenaarde	Belgium	50.85	3.6		Coburg	50.266666666667	10.966666666667	40994	Germany	524	EU
Bree	Belgium	51.133333333333	5.5833333333333		Geldern	51.519722222222	6.3325		Germany	67	EU
Tournai	Belgium	50.6	3.3833333333333	69751	Troyes	48.298888888889	4.0780555555556	59671	France	261	EU
Hamoir	Belgium	50.433333333333	5.5333333333333		Wenigumstadt	49.8934	9.04151		Germany	257	EU
Le Rœulx	Belgium	50.5	4.1		Steinenbronn	48.664722222222	9.1225	6190	Germany	415	EU
Kruibeke	Belgium	51.1686	4.3092		Gangelt	50.983055555556	6	12015	Germany	120	EU
Koekelberg	Belgium	50.859166666667	4.3302777777778		Bournemouth	50.72	-1.88	183491	United Kingdom	437	EU
De Pinte	Belgium	50.9919	3.6478		Freiamt	48.168611111111	7.9127777777778	4116	Germany	439	EU
Maldegem	Belgium	51.2089	3.4464		Lampertheim	49.594166666667	8.4670833333333	31851	Germany	398	EU
Tubize	Belgium	50.683333333333	4.2		Korntal-Münchingen	48.830555555556	9.1213888888889	18701	Germany	409	EU
Overijse	Belgium	50.783333333333	4.5333333333333		Bacharach	50.061111111111	7.7694444444444	1880	Germany	243	EU
Ronse	Belgium	50.75	3.6		Kleve	51.7875	6.1352777777778	48802	Germany	211	EU
Arlon	Belgium	49.683611111111	5.8166666666667		Bitburg	49.974722222222	6.5255555555556	14002	Germany	60	EU
Slijpe	Belgium	51.1547	2.8461		Sohren	49.9325	7.3080555555556		Germany	343	EU
Oostkamp	Belgium	51.1544	3.2353		Bad Langensalza	51.108055555556	10.646666666667	17483	Germany	517	EU
Tournai	Belgium	50.6	3.3833333333333	69751	Canterbury	51.278333333333	1.0775	55240	United Kingdom	178	EU
Damme	Belgium	51.25	3.2833333333333	10907	Damme	52.522222222222	8.1955555555556	16693	Germany	366	EU
Oudenburg	Belgium	51.183333333333	3		Limburg an der Lahn	50.383333333333	8.0666666666667	34255	Germany	367	EU
Estaimpuis	Belgium	50.675580555556	3.2758222222222		Leers	50.681666666667	3.2438888888889	9456	France	2	EU
Chimay	Belgium	50.0483	4.315		Ramsgate	51.343911111111	1.4040305555556		United Kingdom	251	EU
Oostkamp	Belgium	51.1544	3.2353		Bad Nauheim	50.366666666667	8.75	30291	Germany	398	EU
Zwalm	Belgium	50.8769	3.7256		Schwalmstadt	50.912777777778	9.1888888888889		Germany	383	EU
Diksmuide	Belgium	51.033333333333	2.8666666666667		Ellesmere, Shropshire	52.9082	-2.8944		United Kingdom	446	EU
Kortrijk	Belgium	50.833333333333	3.2666666666667		Bad Godesberg	50.683333333333	7.15	72600	Germany	274	EU
Oeleghem	Belgium	51.2	4.58333333		Herbstein	50.55	9.35		Germany	342	EU
Laakdal	Belgium	51.0803	5.0056		Tönisvorst	51.320833333333	6.4930555555556		Germany	107	EU
Zele	Belgium	51.066666666667	4.0333333333333		Cham	49.216666666667	12.65	16892	Germany	647	EU
Diksmuide	Belgium	51.033333333333	2.8666666666667		Finnentrop	51.166666666667	7.9666666666667	17258	Germany	356	EU
Zelzate	Belgium	51.1975	3.8139		Schwarzenbek	53.504166666667	10.479166666667		Germany	520	EU
Liège	Belgium	50.65	5.5666666666667	196291	Nancy	48.692777777778	6.1836111111111	104072	France	222	EU
Rixensart	Belgium	50.716666666667	4.5333333333333		Winterberg	51.195	8.53	12720	Germany	285	EU
Saint-Ghislain	Belgium	50.45	3.8166666666667		Christchurch	50.73	-1.78		United Kingdom	396	EU
