origincityLabel	origincountry	originlat	originlong	originpopulation	sistercityLabel	destinationlat	destinationlong	destinationpopulation	age	destination_countryLabel	dist	eu
Kiruna Municipality	Denmark	67.854722	20.222778		Narvik	68.420555555556	17.56	18787		Norway	127	Non-EU
Åre Municipality	Denmark	63.35	13.466666666667		Meråker	63.438055555556	11.849444444444	2523		Norway	81	Non-EU
Skövde Municipality	Denmark	58.383333333333	13.85		Halden	59.126389	11.482778	30544		Norway	160	Non-EU
Örnsköldsvik Municipality	Denmark	63.283333333333	18.733333333333		Sigdal	60.0525	9.6011111111111	3512		Norway	600	Non-EU
Hagfors Municipality	Denmark	60.033333333333	13.65		Sørum	60.005833333333	11.259444444444	17443		Norway	133	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Tórshavn	62	-6.7833333333333			Faroe Islands	1377	Non-EU
Falkenberg Municipality	Denmark	56.916666666667	12.5		Leirvík	62.211111111111	-6.7061111111111			Faroe Islands	1225	Non-EU
Borås Municipality	Denmark	57.716666666667	12.933333333333	108083	Molde	62.733333	7.183333	26732		Norway	641	Non-EU
Vadstena Municipality	Denmark	58.448333333333	14.889722222222	7363	Svelvik	59.623611111111	10.371666666667	6604		Norway	290	Non-EU
Norrtälje Municipality	Denmark	59.766666666667	18.7	57226	Sicaya Municipality	-17.766667	-66.35			Bolivia	11435	Non-EU
Luleå Municipality	Denmark	65.584444444444	22.153888888889		Tromsø	69.666667	18.933333	71627		Norway	474	Non-EU
Norrköping	Denmark	58.6	16.2	91034	Petah Tikva	32.083333333333	34.883333333333			Israel	3265	Non-EU
Åmål Municipality	Denmark	59.05	12.7		Drøbak	59.666666666667	10.633333333333			Norway	136	Non-EU
Falkenberg Municipality	Denmark	56.916666666667	12.5		Ullensaker	60.170833333333	11.188055555556	34189		Norway	370	Non-EU
Ljusdal Municipality	Denmark	61.833333333333	16.083333333333		Tynset	62.275278	10.8325	5580		Norway	278	Non-EU
Hudiksvall Municipality	Denmark	61.733333333333	17.116666666667		Namsos	64.493889	11.511667	13010		Norway	416	Non-EU
Bjurholm Municipality	Denmark	63.916666666667	19.216666666667		Bardu	68.743888888889	18.519166666667	4019		Norway	538	Non-EU
Älvsbyn Municipality	Denmark	65.683333333333	21.016666666667		Fauske	67.258889	15.391389	9604		Norway	305	Non-EU
Strömstad Municipality	Denmark	58.933333333333	11.166666666667		Randaberg	59.001666666667	5.6152777777778	10737		Norway	318	Non-EU
Haparanda Municipality	Denmark	65.833333333333	24.133333333333		Hammerfest	70.663333	23.677778	10455		Norway	537	Non-EU
Leksand Municipality	Denmark	60.733333333333	15		Tōbetsu	43.223888888889	141.51722222222	16469		Japan	7486	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Cali	3.44	-76.519722222222	2400653		Colombia	9938	Non-EU
Gävle Municipality	Denmark	60.666666666667	17.166666666667		Gjøvik	60.878888888889	10.521944444444	30137		Norway	361	Non-EU
Stenungsund	Denmark	58.083333333333	11.816666666667	9987	Odda	60.025833	6.667222	6930		Norway	365	Non-EU
Enköping Municipality	Denmark	59.635555555556	17.076388888889	40920	Mysore	12.303055555556	76.643333333333	887446		India	7147	Non-EU
Varberg Municipality	Denmark	57.1	12.25		Sandefjord	59.145833	10.223611	45820		Norway	257	Non-EU
Södertälje Municipality	Denmark	59.1	17.516666666667	91683	Sarpsborg	59.290556	11.202778	54678		Norway	360	Non-EU
Kalmar Municipality	Denmark	56.666666666667	16.366666666667		Entebbe	0.05	32.46	69958		Uganda	6458	Non-EU
Stenungsund	Denmark	58.083333333333	11.816666666667	9987	Walvis Bay	-22.949444444444	14.506944444444	85000		Namibia	9013	Non-EU
Uppsala Municipality	Denmark	59.866666666667	17.633333333333	206039	Daejeon	36.351	127.385			South Korea	7551	Non-EU
Eskilstuna Municipality	Denmark	59.370555555556	16.512777777778	100453	Stavanger	58.97	5.71	132644		Norway	617	Non-EU
Gothenburg	Denmark	57.706944444444	11.966666666667	572799	Nelson Mandela Bay Metropolitan Municipality	-33.95	25.6	1152115		South Africa	10271	Non-EU
Motala Municipality	Denmark	58.536388888889	15.0375	42477	Eigersund	58.478333333333	6.0630555555556	14942		Norway	521	Non-EU
Norrköping Municipality	Denmark	58.591944444444	16.185555555556	134527	Trondheim	63.44	10.4	190464		Norway	622	Non-EU
Hammarö Municipality	Denmark	59.333333333333	13.433333333333		Enebakk	59.763888888889	11.144444444444	10870		Norway	138	Non-EU
Kristianstad Municipality	Denmark	56.033333333333	14.15		Kongsberg	59.665	9.6463888888889	27013		Norway	484	Non-EU
Vänersborg Municipality	Denmark	58.383333333333	12.316666666667		Holmestrand	59.495278	10.248611	10741		Norway	171	Non-EU
Halmstad Municipality	Denmark	56.666666666667	12.85		Stord	59.808055555556	5.4663888888889	18775		Norway	555	Non-EU
Sollentuna Municipality	Denmark	59.45	17.916666666667	68872	Oppegård	59.7925	10.790277777778	26792		Norway	402	Non-EU
Norrköping Municipality	Denmark	58.591944444444	16.185555555556	134527	Klaksvík	62.223888888889	-6.5786111111111			Faroe Islands	1306	Non-EU
Mjölby Municipality	Denmark	58.325	15.130555555556	26384	Karmøy	59.25	5.25	42187		Norway	578	Non-EU
Vänersborg Municipality	Denmark	58.383333333333	12.316666666667		Omaruru	-21.418333333333	15.953888888889			Namibia	8879	Non-EU
Vimmerby Municipality	Denmark	57.666666666667	15.85		Rygge	59.374722222222	10.714722222222	15458		Norway	353	Non-EU
Borås Municipality	Denmark	57.716666666667	12.933333333333	109054	Molde	62.733333	7.183333	26732		Norway	641	Non-EU
Hällefors Municipality	Denmark	59.766666666667	14.516666666667		Orkdal	63.288888888889	9.7261111111111	11779		Norway	466	Non-EU
Linköping Municipality	Denmark	58.4	15.616666666667	150446	Estelí	13.083333333333	-86.35	129787		Nicaragua	9452	Non-EU
Karlskoga Municipality	Denmark	59.325	14.525		Fredrikstad	59.216667	10.95	78967		Norway	203	Non-EU
Gällivare Municipality	Denmark	67.133333333333	20.65		Tysfjord	68.064167	16.480556	1974		Norway	205	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Belgrade	44.816666666667	20.466666666667	1233796		Serbia	1622	Non-EU
Luleå Municipality	Denmark	65.584444444444	22.153888888889		Puerto Cabezas	14.05	-83.383333333333	33600		Nicaragua	9281	Non-EU
Linköping Municipality	Denmark	58.4	15.616666666667	150446	Morogoro	-6.8230555555556	37.661666666667	207000		Tanzania	7517	Non-EU
Norrköping	Denmark	58.6	16.2	91034	Klaksvík	62.223888888889	-6.5786111111111			Faroe Islands	1306	Non-EU
Sollefteå	Denmark	63.166666666667	17.266666666667	8562	Esashi	44.938888888889	142.58138888889	8386		Japan	7065	Non-EU
Kil Municipality	Denmark	59.5	13.316388888889		Trysil	61.31	12.315	6525		Norway	209	Non-EU
Lycksele municipality	Denmark	64.6	18.666666666667		Mosjøen	65.833333333333	13.2			Norway	289	Non-EU
Sollefteå Municipality	Denmark	63.166666666667	17.266666666667		Steinkjer	64.013055555556	11.496944444444	21781		Norway	300	Non-EU
Ånge Municipality	Denmark	62.516666666667	15.616666666667		Malvik	63.372777777778	10.750833333333	13738		Norway	264	Non-EU
Växjö Municipality	Denmark	56.883333333333	14.8	85991	Ringerike	60.205278	10.1525	29801		Norway	457	Non-EU
Umeå Municipality	Denmark	63.833333333333	20.25		Saskatoon	52.133333333333	-106.68333333333	222189		Canada	6328	Non-EU
Stenungsund Municipality	Denmark	58.083333333333	11.816666666667	25534	Odda	60.025833	6.667222	6930		Norway	365	Non-EU
Eslöv Municipality	Denmark	55.833333333333	13.3		Asker	59.833056	10.439167	60106		Norway	476	Non-EU
Kalmar Municipality	Denmark	56.666666666667	16.366666666667		Arendal	58.466666666667	8.7666666666667	44313		Norway	495	Non-EU
Enköping Municipality	Denmark	59.635555555556	17.076388888889	40920	Stavanger	58.97	5.71	132644		Norway	649	Non-EU
Malmö Municipality	Denmark	55.583333333333	13.033333333333		Port Adelaide	-34.846	138.503			Australia	15319	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Tunis	36.800833333333	10.18			Tunisia	2568	Non-EU
Alingsås Municipality	Denmark	57.933333333333	12.533333333333		Skedsmo	59.982777777778	11.046388888889	52522		Norway	243	Non-EU
Kristinehamn Municipality	Denmark	59.3	14.116666666667		Farsund	58.082777777778	6.7527777777778	9705		Norway	446	Non-EU
Stenungsund Municipality	Denmark	58.083333333333	11.816666666667	25534	Walvis Bay	-22.949444444444	14.506944444444	85000		Namibia	9013	Non-EU
Säffle Municipality	Denmark	59.133333333333	12.933333333333		Hol	60.615	8.302222	4497		Norway	306	Non-EU
Karlstad Municipality	Denmark	59.383333333333	13.533333333333		Moss	59.459166666667	10.700833333333	32182		Norway	160	Non-EU
Höganäs Municipality	Denmark	56.2	12.566666666667	25610	Nesodden	59.808611111111	10.655555555556	18623		Norway	417	Non-EU
Västervik Municipality	Denmark	57.75	16.633333333333		Bamble	59.019722222222	9.5608333333333	14088		Norway	435	Non-EU
Gothenburg Municipality	Denmark	57.7	11.933333333333	984761	Nelson Mandela Bay Metropolitan Municipality	-33.95	25.6	1152115		South Africa	10271	Non-EU
Sunne Municipality	Denmark	59.833333333333	13.133333333333		Elverum	60.883333	11.566667	21030		Norway	145	Non-EU
Lindesberg Municipality	Denmark	59.583333333333	15.25		Oppdal	62.566667	9.6	6886		Norway	450	Non-EU
Lund Municipality	Denmark	55.7	13.2		Hamar	60.8	11.1	30120		Norway	580	Non-EU
Kalmar	Denmark	56.666666666667	16.366666666667	36392	Entebbe	0.05	32.46	69958		Uganda	6458	Non-EU
Ragunda Municipality	Denmark	63.1	16.35		Stjørdal	63.475	11.170833333333	23308		Norway	262	Non-EU
Vänersborg Municipality	Denmark	58.383333333333	12.316666666667		Eiði	62.299166666667	-7.0902777777778			Faroe Islands	1148	Non-EU
Malmö	Denmark	55.605555555556	13	280415	Adelaide	-34.933333333333	138.58333333333	1304631		Australia	15333	Non-EU
Uppsala Municipality	Denmark	59.866666666667	17.633333333333	206039	Bærum	59.938333	10.506667	122348		Norway	397	Non-EU
Täby Municipality	Denmark	59.433333333333	18.066666666667	66999	Lørenskog	59.898888888889	10.964166666667	36368		Norway	402	Non-EU
Ljungby Municipality	Denmark	56.833333333333	13.933333333333	27361	Ås	59.660277777778	10.783611111111	18992		Norway	364	Non-EU
Bollnäs Municipality	Denmark	61.35	16.4		Flekkefjord	58.327222222222	6.6666666666667	9096		Norway	638	Non-EU
Hudiksvall Municipality	Denmark	61.733333333333	17.116666666667		Namsos	64.467	11.494			Norway	415	Non-EU
Kungsör Municipality	Denmark	59.416666666667	16.083333333333		Spydeberg	59.615277777778	11.076388888889	5736		Norway	283	Non-EU
Leksand Municipality	Denmark	60.733333333333	15		Lillehammer	61.13	10.4325	27476		Norway	251	Non-EU
Linköping Municipality	Denmark	58.4	15.616666666667	150446	Tønsberg	59.298055555556	10.423611111111	42276		Norway	315	Non-EU
Kumla Municipality	Denmark	59.116666666667	15.133333333333		Aurskog-Høland	59.84	11.568333333333	15914		Norway	217	Non-EU
Nässjö Municipality	Denmark	57.65	14.683333333333	29635	Eidsberg	59.536944444444	11.360277777778	11396		Norway	285	Non-EU
Lysekil Municipality	Denmark	58.283333333333	11.433333333333		Tvedestrand	58.636666666667	8.9427777777778	6014		Norway	150	Non-EU
Växjö	Denmark	56.883333333333	14.783333333333	39019	Ringerike	60.205278	10.1525	29801		Norway	457	Non-EU
Lidköping Municipality	Denmark	58.5	13.183333333333		Nord-Aurdal	60.959722222222	9.2641666666667	6458		Norway	351	Non-EU
Leksand Municipality	Denmark	60.733333333333	15		Aurora	44	-79.466666666667			Canada	6076	Non-EU
Jönköping Municipality	Denmark	57.783333333333	14.2	131150	Bodø	67.283333	14.383333	50488		Norway	1056	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Podgorica	42.439722222222	19.266111111111	187085		Montenegro	1880	Non-EU
Västervik Municipality	Denmark	57.75	16.633333333333		Akranes	64.316666666667	-22.1			Iceland	2169	Non-EU
Vänersborg Municipality	Denmark	58.383333333333	12.316666666667		Siglufjörður	66.07145	-18.653861111111			Iceland	1792	Non-EU
Huddinge Municipality	Denmark	59.233333333333	17.983333333333	103632	Nuuk	64.175	-51.733333333333	17316		Greenland	3526	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Kyiv	50.45	30.523611111111	2907684		Ukraine	1264	Non-EU
Luleå Municipality	Denmark	65.584444444444	22.153888888889		Zenica	44.2	17.916666666667			Bosnia and Herzegovina	2392	Non-EU
Vänersborg Municipality	Denmark	58.383333333333	12.316666666667		Arsuk	61.174444444444	-48.450555555556	98		Greenland	3291	Non-EU
Gävle Municipality	Denmark	60.666666666667	17.166666666667		Álftanes	64.107222222222	-22.016388888889			Iceland	2021	Non-EU
Norrköping Municipality	Denmark	58.591944444444	16.185555555556	134527	Kópavogur	64.116666666667	-21.766666666667	34140		Iceland	2079	Non-EU
Norrköping	Denmark	58.6	16.2	91034	Kópavogur	64.116666666667	-21.766666666667	34140		Iceland	2079	Non-EU
Kiruna Municipality	Denmark	67.854722	20.222778		Rustavi	41.533333333333	45	122900		Georgia	3280	Non-EU
Vadstena Municipality	Denmark	58.448333333333	14.889722222222	7363	Patreksfjörður	65.595277777778	-23.984722222222			Iceland	2135	Non-EU
Eskilstuna	Denmark	59.366666666667	16.516666666667	68596	Lviv	49.83	24.014166666667	758400		Ukraine	1163	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Reykjavík	64.15	-21.883333333333	121490		Iceland	2132	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Tirana	41.33	19.82	418495		Albania	2005	Non-EU
Gotland Municipality	Denmark	57.615277777778	18.280555555556		Gammalsvenskby	46.87056	33.57732			Ukraine	1578	Non-EU
Flen Municipality	Denmark	59.058333333333	16.588888888889	16221	Vareš	44.166666666667	18.333333333333	9556		Bosnia and Herzegovina	1660	Non-EU
Uppsala Municipality	Denmark	59.866666666667	17.633333333333	206039	Hafnarfjörður	64.066666666667	-21.95			Iceland	2084	Non-EU
Eskilstuna Municipality	Denmark	59.370555555556	16.512777777778	100453	Lviv	49.83	24.014166666667	758400		Ukraine	1164	Non-EU
Växjö Municipality	Denmark	56.883333333333	14.8	85991	Skagaströnd	65.823611111111	-20.306944444444			Iceland	2081	Non-EU
Västerås Municipality	Denmark	59.616666666667	16.533333333333		Banja Luka	44.766666666667	17.183333333333	199191		Bosnia and Herzegovina	1652	Non-EU
Vansbro Municipality	Denmark	60.516666666667	14.216666666667		Luhansk	48.583333333333	39.333333333333	417990		Ukraine	2071	Non-EU
Västerås Municipality	Denmark	59.616666666667	16.533333333333		Akureyri	65.683333333333	-18.1	18103		Iceland	1864	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Sarajevo	43.866666666667	18.416666666667	275524		Bosnia and Herzegovina	1719	Non-EU
Enköping Municipality	Denmark	59.635555555556	17.076388888889	40920	Lviv	49.83	24.014166666667	758400		Ukraine	1176	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Nuuk	64.175	-51.733333333333	17316		Greenland	3523	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Hargeisa	9.565556	44.060556	760000		Somaliland	5947	Non-EU
Gävle	Denmark	60.683333333333	17.166666666667	71033	Álftanes	64.107222222222	-22.016388888889			Iceland	2020	Non-EU
Linköping Municipality	Denmark	58.4	15.616666666667	150446	Palo Alto	37.429166666667	-122.13805555556	64403		United States of America	8662	Non-EU
Trollhättan Municipality	Denmark	58.283333333333	12.283333333333	57255	Reykjanesbær	64.001111111111	-22.551944444444			Iceland	1946	Non-EU
Vimmerby Municipality	Denmark	57.666666666667	15.85		Moorhead	46.873888888889	-96.767222222222	42005		United States of America	6846	Non-EU
Örnsköldsvik Municipality	Denmark	63.283333333333	18.733333333333		Hveragerði	64	-21.2			Iceland	1941	Non-EU
Trollhättan	Denmark	58.2834894	12.2858206	48573	Reykjanesbær	64.001111111111	-22.551944444444			Iceland	1946	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Mexico City	19.419444444444	-99.145555555556	8918653		Mexico	9587	Non-EU
Umeå Municipality	Denmark	63.833333333333	20.25		Harstad	68.766667	16.483333	24695		Norway	574	Non-EU
Burlöv Municipality	Denmark	55.633333333333	13.066666666667		Kaliningrad	54.716666666667	20.5	459560		Russia	483	Non-EU
Uddevalla	Denmark	58.35	11.916666666667	34781	Mosfellsbær	64.168633333333	-21.713225			Iceland	1884	Non-EU
Krokom Municipality	Denmark	63.316666666667	14.5		Jilin City	43.8461	126.56157			People's Republic of China	6691	Non-EU
Umeå Municipality	Denmark	63.833333333333	20.25		Petrozavodsk	61.783333333333	34.35	277111		Russia	750	Non-EU
Umeå Municipality	Denmark	63.833333333333	20.25		Harstad	68.766667	16.483333	24845		Norway	574	Non-EU
Kalmar Municipality	Denmark	56.666666666667	16.366666666667		Wilmington	39.748333333333	-75.551388888889	71525		United States of America	6523	Non-EU
Gothenburg	Denmark	57.706944444444	11.966666666667	572799	Shanghai	31.166666666667	121.46666666667	24152700		People's Republic of China	8167	Non-EU
Kiruna Municipality	Denmark	67.854722	20.222778		Apatity	67.5675	33.393333333333			Russia	555	Non-EU
Enköping Municipality	Denmark	59.635555555556	17.076388888889	40920	Neskaupstaður	65.150586111111	-13.698969444444			Iceland	1679	Non-EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Meerssen	50.8858	5.7519	19046		Netherlands	1128	Non-EU
Eslöv Municipality	Denmark	55.833333333333	13.3		Garðabær	64.083333333333	-22			Iceland	2132	Non-EU
Växjö	Denmark	56.883333333333	14.783333333333	39019	Skagaströnd	65.823611111111	-20.306944444444			Iceland	2080	Non-EU
Karlskoga	Denmark	59.324166666667	14.506944444444	27084	Húsavík	66.043888888889	-17.341666666667			Iceland	1763	Non-EU
Malmö Municipality	Denmark	55.583333333333	13.033333333333		Antalya	36.9	30.683333333333	1068099		Turkey	2466	Non-EU
Karlskoga Municipality	Denmark	59.325	14.525		Wheaton	41.8561	-88.1083	53469		United States of America	6739	Non-EU
Örebro Municipality	Denmark	59.273888888889	15.213333333333		Yantai	37.399722	121.266389			People's Republic of China	7317	Non-EU
Uppsala Municipality	Denmark	59.866666666667	17.633333333333	206039	Minneapolis	44.980277777778	-93.264166666667	400070		United States of America	6784	Non-EU
Kalmar Municipality	Denmark	56.666666666667	16.366666666667		Kaliningrad	54.716666666667	20.5	459560		Russia	338	Non-EU
Trollhättan	Denmark	58.2834894	12.2858206	48573	Kristiansand	58.17	8.006111	88447		Norway	252	Non-EU
Borgholm Municipality	Denmark	56.878055555556	16.661666666667	10656	Rockford	42.269722222222	-89.069722222222	152871		United States of America	7007	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Istanbul	41.01	28.960277777778	14657434		Turkey	2173	Non-EU
Enköping Municipality	Denmark	59.635555555556	17.076388888889	40920	Fjarðabyggð	65.033333	-14.216667			Iceland	1702	Non-EU
Malmö Municipality	Denmark	55.583333333333	13.033333333333		Kaliningrad	54.716666666667	20.5	459560		Russia	484	Non-EU
Haparanda Municipality	Denmark	65.833333333333	24.133333333333		Kovdor	67.559444444444	30.466666666667			Russia	338	Non-EU
Trollhättan Municipality	Denmark	58.283333333333	12.283333333333	57255	Kristiansand	58.14672222	7.99561111	88447		Norway	252	Non-EU
Växjö Municipality	Denmark	56.883333333333	14.8	85991	Duluth	46.786938888889	-92.093555555556	86265		United States of America	6659	Non-EU
Umeå Municipality	Denmark	63.833333333333	20.25		Guanajuato	21.018888888889	-101.26277777778	5486372		Mexico	9326	Non-EU
Kalmar	Denmark	56.666666666667	16.366666666667	36392	Selfoss	63.932169444444	-21.000227777778			Iceland	2173	Non-EU
Lund Municipality	Denmark	55.7	13.2		Dalvík	65.972527777778	-18.533480555556			Iceland	2030	Non-EU
Örebro Municipality	Denmark	59.273888888889	15.213333333333		Stykkishólmur	65.075	-22.725	1095		Iceland	2036	Non-EU
Karlstad Municipality	Denmark	59.383333333333	13.533333333333		Blönduós	65.666666666667	-20.3			Iceland	1843	Non-EU
Växjö	Denmark	56.883333333333	14.783333333333	39019	Almere	52.375833333333	5.2255555555556	198315		Netherlands	792	Non-EU
Skellefteå Municipality	Denmark	64.75	20.95	72133	Tongling	30.933333	117.766667			People's Republic of China	7235	Non-EU
Borås	Denmark	57.716666666667	12.933333333333	71700	New York City	40.67	-73.94	8550406		United States of America	6119	Non-EU
Jönköping Municipality	Denmark	57.783333333333	14.2	131150	Tianjin	39.146666666667	117.20555555556	15469500		People's Republic of China	7097	Non-EU
Enköping Municipality	Denmark	59.635555555556	17.076388888889	40920	Bridgeton	39.4275	-75.228	25349		United States of America	6431	Non-EU
Nyköping	Denmark	58.75	17.016666666667	29891	Vyborg	60.709166666667	28.744166666667	79350		Russia	691	Non-EU
Eskilstuna Municipality	Denmark	59.370555555556	16.512777777778	100453	Gatchina	59.566666666667	30.133333333333	5443		Russia	768	Non-EU
Gothenburg Municipality	Denmark	57.7	11.933333333333	984761	Shanghai	31.166666666667	121.46666666667	24152700		People's Republic of China	8169	Non-EU
Linköping Municipality	Denmark	58.4	15.616666666667	150446	Ísafjarðarbær	66.066666666667	-23.15			Iceland	2138	Non-EU
Kalmar	Denmark	56.666666666667	16.366666666667	36392	Samsun Province	41.204444444444	36.007222222222			Turkey	2223	Non-EU
Malmö Municipality	Denmark	55.583333333333	13.033333333333		Tangshan	39.629166666667	118.17416666667			People's Republic of China	7299	Non-EU
Sölvesborg Municipality	Denmark	56.05	14.583333333333		Sortavala	61.7	30.666666666667			Russia	1113	Non-EU
Solna Municipality	Denmark	59.366666666667	18.016666666667	73378	Burbank	34.180277777778	-118.32833333333	103340		United States of America	8864	Non-EU
Piteå	Denmark	65.333333333333	21.5		Grindavík	63.841283333333	-22.437105555556			Iceland	2060	Non-EU
Västerås Municipality	Denmark	59.616666666667	16.533333333333		Ålesund	62.477777777778	6.1902777777778	42670		Norway	640	Non-EU
Gotland Municipality	Denmark	57.615277777778	18.280555555556		Kragerø	58.886944444444	9.3469444444444	10607		Norway	541	Non-EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Kronstadt	60	29.766666666667			Russia	731	Non-EU
Kalmar	Denmark	56.666666666667	16.366666666667	36392	Wilmington	39.748333333333	-75.551388888889	71525		United States of America	6523	Non-EU
Gothenburg	Denmark	57.706944444444	11.966666666667	572799	Bergen	60.3925	5.3233333333333	277391		Norway	483	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Saint Petersburg	59.95	30.316666666667	5281579		Russia	691	Non-EU
Linköping Municipality	Denmark	58.4	15.616666666667	150446	Macau	22.166666666667	113.55	566375		People's Republic of China	8368	Non-EU
Vimmerby Municipality	Denmark	57.666666666667	15.85		Fargo	46.877222222222	-96.789444444444	105549		United States of America	6847	Non-EU
Gothenburg	Denmark	57.706944444444	11.966666666667	572799	Chicago	41.9	-87.65	2722389		United States of America	6685	Non-EU
Piteå Municipality	Denmark	65.333333333333	21.5		Grindavík	63.841283333333	-22.437105555556			Iceland	2060	Non-EU
Nyköping	Denmark	58.75	17.016666666667	29891	Vyborg	60.709166666667	28.744166666667	78457		Russia	691	Non-EU
Örebro	Denmark	59.266666666667	15.216666666667	115765	Stykkishólmur	65.075	-22.725	1095		Iceland	2036	Non-EU
Skövde Municipality	Denmark	58.383333333333	13.85		Zhangjiakou	40.81078	114.88114			People's Republic of China	6813	Non-EU
Örebro Municipality	Denmark	59.273888888889	15.213333333333		Drammen	59.735278	10.162778	67895		Norway	289	Non-EU
Enköping Municipality	Denmark	59.635555555556	17.076388888889	40920	Linyi	35.060555555556	118.3425			People's Republic of China	7282	Non-EU
Hofors Municipality	Denmark	60.55	16.283333333333		Tokke	59.417222	7.978611	2246		Norway	478	Non-EU
Trollhättan Municipality	Denmark	58.283333333333	12.283333333333	57255	Kristiansand	58.17	8.006111	88447		Norway	252	Non-EU
Leksand Municipality	Denmark	60.733333333333	15		Brainerd	46.358055555556	-94.200833333333	13590		United States of America	6521	Non-EU
Karlskoga Municipality	Denmark	59.325	14.525		Ivangorod	59.375	28.205277777778	10502		Russia	774	Non-EU
Nyköping	Denmark	58.75	17.016666666667	29891	Notodden	59.561666666667	9.2658333333333	12717		Norway	451	Non-EU
Växjö	Denmark	56.883333333333	14.783333333333	39019	Duluth	46.786938888889	-92.093555555556	86265		United States of America	6658	Non-EU
Boden Municipality	Denmark	65.833333333333	21.716666666667		Alta	69.976666666667	23.295833333333	20097		Norway	465	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Addis Ababa	9.0272222222222	38.736944444444	3384569		Ethiopia	5857	Non-EU
Karlstad Municipality	Denmark	59.383333333333	13.533333333333		Gaziantep	37.066666666667	37.383333333333	1556381		Turkey	3011	Non-EU
Enköping Municipality	Denmark	59.635555555556	17.076388888889	40920	Gatchina	59.566666666667	30.133333333333	5443		Russia	733	Non-EU
Malmö	Denmark	55.605555555556	13	280415	Tangshan	39.629166666667	118.17416666667			People's Republic of China	7299	Non-EU
Sigtuna Municipality	Denmark	59.633333333333	17.883333333333	43723	Porsgrunn	59.115556	9.71	35955		Norway	466	Non-EU
Umeå Municipality	Denmark	63.833333333333	20.25		Qufu	35.6	116.98333333333			People's Republic of China	6814	Non-EU
Sollefteå	Denmark	63.166666666667	17.266666666667	8562	Madison	32.45694	-90.10833	14691		United States of America	7626	Non-EU
Norrtälje Municipality	Denmark	59.766666666667	18.7	57226	Pskov	57.816666666667	28.333333333333	208145		Russia	595	Non-EU
Malmö	Denmark	55.605555555556	13	280415	Kaliningrad	54.716666666667	20.5	459560		Russia	486	Non-EU
Boden Municipality	Denmark	65.833333333333	21.716666666667		Apatity	67.5675	33.393333333333			Russia	548	Non-EU
Västerås Municipality	Denmark	59.616666666667	16.533333333333		Ålesund	62.477777777778	6.1902777777778	11770		Norway	640	Non-EU
Kalmar Municipality	Denmark	56.666666666667	16.366666666667		Árborg	63.936111111111	-21			Iceland	2173	Non-EU
Gothenburg Municipality	Denmark	57.7	11.933333333333	984761	Bergen	60.3925	5.3233333333333	277391		Norway	482	Non-EU
Kalmar	Denmark	56.666666666667	16.366666666667	36392	Árborg	63.936111111111	-21			Iceland	2173	Non-EU
Falkenberg Municipality	Denmark	56.916666666667	12.5		Borgarfjörður	64.5	-22			Iceland	2025	Non-EU
Helsingborg Municipality	Denmark	56.05	12.716666666667		Alexandria	38.804722222222	-77.047222222222	148892		United States of America	6511	Non-EU
Borgholm Municipality	Denmark	56.878055555556	16.661666666667	10656	Zelenogradsk	54.95	20.483333333333	13026		Russia	320	Non-EU
Trollhättan	Denmark	58.2834894	12.2858206	48573	Kristiansand	58.14672222	7.99561111	88447		Norway	252	Non-EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Oslo	59.911111111111	10.752777777778	634463		Norway	416	Non-EU
Linköping Municipality	Denmark	58.4	15.616666666667	150446	Guangzhou	23.128795	113.258976	13080500		People's Republic of China	8262	Non-EU
Gothenburg Municipality	Denmark	57.7	11.933333333333	984761	Chicago	41.9	-87.65	2722389		United States of America	6684	Non-EU
Lidingö Municipality	Denmark	59.366666666667	18.183333333333	45281	Alameda	37.763888888889	-122.25694444444	79277		United States of America	8618	Non-EU
Kiruna Municipality	Denmark	67.854722	20.222778		Arkhangelsk	64.55	40.533333333333	351226		Russia	977	Non-EU
Växjö Municipality	Denmark	56.883333333333	14.8	85991	Almere	52.375833333333	5.2255555555556	198315		Netherlands	793	Non-EU
